2024-01-26 00:12:55,-4.16,clear sky
2024-01-26 02:10:29,-5.16,clear sky
2024-01-26 04:56:38,-4.16,clear sky
2024-01-26 06:20:34,-5.16,clear sky
2024-01-26 08:16:12,-2.16,clear sky
2024-01-26 10:16:07,-1.16,clear sky
2024-01-26 12:15:18,2.84,clear sky
2024-01-26 14:13:14,6.84,clear sky
2024-01-26 16:22:10,9.84,clear sky
2024-01-26 18:11:32,6.84,clear sky
2024-01-26 20:15:33,2.84,clear sky
2024-01-26 22:15:15,2.84,clear sky
2024-01-27 00:12:34,1.84,clear sky
2024-01-27 02:11:48,0.84,clear sky
2024-01-27 04:55:32,-0.16,few clouds
2024-01-27 06:15:59,-0.16,broken clouds
2024-01-27 08:13:46,-0.16,scattered clouds
2024-01-27 10:14:20,-0.16,mist
2024-01-27 12:14:27,1.84,mist
2024-01-27 14:12:06,1.84,mist
2024-01-27 16:19:48,-0.16,fog
2024-01-27 18:10:47,-0.16,fog
2024-01-27 20:13:44,-0.16,fog
2024-01-27 22:13:28,-1.16,fog
2024-01-28 00:12:19,2.84,few clouds
2024-01-28 02:11:20,2.84,few clouds
2024-01-28 04:59:08,2.84,few clouds
2024-01-28 06:19:57,3.84,few clouds
2024-01-28 08:15:12,2.84,clear sky
2024-01-28 10:14:57,3.84,scattered clouds
2024-01-28 12:14:48,5.84,clear sky
2024-01-28 14:13:04,6.84,few clouds
2024-01-28 16:19:58,7.84,few clouds
2024-01-28 18:09:51,6.84,clear sky
2024-01-28 20:13:16,3.84,clear sky
2024-01-28 22:13:20,2.84,clear sky
2024-01-29 00:12:00,1.84,clear sky
2024-01-29 02:11:21,0.84,clear sky
2024-01-29 04:56:38,0.84,clear sky
2024-01-29 06:18:20,-0.16,clear sky
2024-01-29 08:14:52,-1.16,clear sky
2024-01-29 10:16:10,1.84,clear sky
2024-01-29 12:15:31,3.84,clear sky
2024-01-29 14:13:14,6.23,clear sky
2024-01-29 16:22:40,5.84,clear sky
2024-01-29 18:11:27,5.84,clear sky
2024-01-29 20:14:49,1.84,few clouds
2024-01-29 22:14:54,0.84,clear sky
2024-01-30 00:13:22,-1.16,broken clouds
2024-01-30 02:12:41,0.84,overcast clouds
2024-01-30 04:55:43,0.84,overcast clouds
2024-01-30 06:17:56,0.84,overcast clouds
2024-01-30 08:14:11,0.84,overcast clouds
2024-01-30 10:16:40,0.84,mist
2024-01-30 12:15:15,1.84,overcast clouds
2024-01-30 14:14:17,4.84,few clouds
2024-01-30 16:21:53,4.84,broken clouds
2024-01-30 18:11:37,4.84,broken clouds
2024-01-30 20:15:29,1.84,broken clouds
2024-01-30 22:15:29,0.84,broken clouds
2024-01-31 00:12:14,0.84,overcast clouds
2024-01-31 02:11:27,1.84,overcast clouds
2024-01-31 04:56:30,0.84,overcast clouds
2024-01-31 06:18:33,0.84,overcast clouds
2024-01-31 08:14:46,0.84,overcast clouds
2024-01-31 10:16:47,0.84,broken clouds
2024-01-31 12:14:55,2.84,few clouds
2024-01-31 14:12:58,4.84,clear sky
2024-01-31 16:22:09,5.84,few clouds
2024-01-31 18:11:25,4.84,clear sky
2024-01-31 20:15:02,2.84,clear sky
2024-01-31 22:12:34,0.84,clear sky
2024-02-01 00:12:32,-1.16,clear sky
2024-02-01 02:12:21,-1.16,clear sky
2024-02-01 04:58:40,-3.16,clear sky
2024-02-01 06:22:33,-2.16,clear sky
2024-02-01 08:16:16,-1.16,clear sky
2024-02-01 10:16:35,-1.16,broken clouds
2024-02-01 12:15:34,2.84,few clouds
2024-02-01 14:13:39,5.84,clear sky
2024-02-01 16:22:32,6.84,clear sky
2024-02-01 18:11:42,5.84,clear sky
2024-02-01 20:15:24,-0.16,clear sky
2024-02-01 22:15:00,0.84,clear sky
2024-02-02 00:12:35,-0.16,clear sky
2024-02-02 02:12:05,-0.16,clear sky
2024-02-02 04:56:03,-2.16,clear sky
2024-02-02 06:17:49,-2.16,clear sky
2024-02-02 08:15:30,-2.16,clear sky
2024-02-02 10:15:37,0.84,clear sky
2024-02-02 12:15:28,6.84,clear sky
2024-02-02 14:13:24,7.84,clear sky
2024-02-02 16:21:50,9.84,clear sky
2024-02-02 18:11:27,7.84,clear sky
2024-02-02 20:14:22,5.84,clear sky
2024-02-02 22:16:17,4.84,clear sky
2024-02-03 00:12:16,4.84,clear sky
2024-02-03 02:11:16,4.84,clear sky
2024-02-03 04:55:11,3.84,clear sky
2024-02-03 06:15:27,3.84,clear sky
2024-02-03 08:13:46,2.84,clear sky
2024-02-03 10:14:39,3.84,clear sky
2024-02-03 12:15:02,5.84,few clouds
2024-02-03 14:11:32,8.08,clear sky
2024-02-03 16:20:53,7.84,clear sky
2024-02-03 18:10:06,7.24,scattered clouds
